id,Node Type,name,single,release_date,genre,notable,written_date,stage_name,notoriety_date,in_degree,out_degree
3576,Person,Brandon Ramirez,,,,,,,,0,4
3577,Person,Gang Lu,,,,,,,,0,1
3578,Person,Yan Shi,,,,,,,,0,1
3581,Person,Jun Gu,,,,,,,,0,2
3582,Person,Jie Zheng,,,,,,,,0,1
3584,Person,Qiang Cheng,,,,,,,,0,1
3585,Person,Chao Fan,,,,,,,,0,2
3586,Person,Michael Jackson,,,,,,,,0,2
3588,Person,Antonietta Zaccagnini,,,,,,,,0,4
3589,Person,Laetitia Bertrand-Becker,,,,,,,,0,7
3590,Person,Lindsay Ponce,,,,,,,,0,1
3591,Person,Jermaine Gibbs,,,,,,,,0,1
3594,Person,Kreszentia Staude,,,,,,,,0,1
3595,Person,Rouven Ernst,,,,,,,,0,2
3597,Person,Kaylee Freeman,,,,,,,,0,3
3598,Person,Danielle Luna,,,,,,,,0,2
3599,Person,Alicia Robertson,,,,,,,,0,2
3600,Person,Lisa Smith,,,,,,,,0,3
3604,Person,Susan Romero,,,,,,,,0,2
3605,Person,Lei Cao,,,,,,,,0,4
3607,Person,Giampiero Lombroso,,,,,,,,0,1
3608,Person,Isa Balotelli,,,,,,,,0,3
3610,Person,Yan Cui,,,,,,,,0,1
3611,Person,Na Zou,,,,,,,,0,1
3612,Person,Min Yuan,,,,,,,,0,1
3613,Person,Xiulan Yan,,,,,,,,0,6
3614,Person,Yang He,,,,,,,,0,1
3615,Person,Jun Deng,,,,,,,,0,1
3617,Person,Michael Carroll,,,,,,,,0,1
3618,Person,Steve Yu,,,,,,,,0,1
3619,Person,Thomas Beard,,,,,,,,0,2
3620,Person,Tonya Gallegos,,,,,,,,0,1
3621,Person,Brianna Wilson,,,,,,,,0,2
3622,Person,Misty Reed,,,,,,,,0,1
3623,Person,Cheryl Waters,,,,,,,,0,2
3624,Person,Robert Adams,,,,,,,,0,1
3628,Person,Xiulan Zhou,,,,,,,,0,2
3629,Person,Xiuying Ding,,,,,,,,0,5
3631,Person,Jasmine Atkins,,,,,,,,0,4
3632,Person,David Miller,,,,,,,,0,3
3635,Person,Natasha Wood,,,,,,,,0,1
3637,Person,Tao Feng,,,,,,,,0,1
3638,Person,Na Mo,,,,,,,,0,2
3639,Person,Wei Yin,,,,,,,,0,3
3640,Person,Alexander Whitney,,,,,,,,0,1
3641,Person,Fang Liu,,,,,,,,0,1
3642,Person,Wei Xiong,,,,,,,,0,1
3645,Person,Li Zeng,,,,,,,,0,2
3647,Person,Na Li,,,,,,,,0,2
3648,Person,Joseph Thomas,,,,,,,,0,2
3649,Person,Cordula Ehlert,,,,,,,,0,2
3650,Person,Sarah Johnson,,,,,,,,0,2
3653,Person,Lei Xiao,,,,,,,,0,1
3654,Person,Na Lai,,,,,,,,0,1
3655,Person,Jing Ren,,,,,,,,0,2
3656,Person,Ryohei Ito,,,,,,,,0,1
3657,Person,Ming Tian,,,,,,,,0,1
3658,Person,Min Xiang,,,,,,,,0,1
3659,Person,Guiying Wang,,,,,,,,0,1
3661,Person,Melissa Wyatt,,,,,,,,0,3
3662,Person,David Wilkerson,,,,,,,,0,14
3664,Person,Daniel Nelson,,,,,,,,0,2
3665,Person,Diana Taylor,,,,,,,,0,8
3666,Person,Kayla Gomez,,,,,,,,0,5
3669,Person,Klaus-Werner Gerlach,,,,,,,,0,1
3670,Person,Heinz-Günter Schmiedecke,,,,,,,,0,1
3671,Person,Ming Qian,,,,,,,,0,1
3673,Person,Kenichi Kobayashi,,,,,,,,0,4
3674,Person,Kumiko Miura,,,,,,,,0,7
3677,Person,Yan Guo,,,,,,,,0,1
3678,Person,Jun Shao,,,,,,,,0,3
3679,Person,Gang Hao,,,,,,,,0,4
3680,Person,Min Jin,,,,,,,,0,1
3681,Person,Guiying Xia,,,,,,,,0,2
3684,Person,Xiuying Yao,,,,,,Mirrored Silence,,0,1
3685,Person,Min Yu,,,,,,,,0,1
3686,Person,Xia Chen,,,,,,,,0,6
3689,Person,Jie Wei,,,,,,,,0,1
3690,Person,Gang Sun,,,,,,,,0,6
3691,Person,Gang Zheng,,,,,,,,0,6
3693,Person,Ping Fu,,,,,,,,0,1
3694,Person,Ming Cao,,,,,,,,0,1
3695,Person,Na Zhang,,,,,,,,0,1
3696,Person,Lei Sun,,,,,,,,0,5
3698,Person,Ming Zhao,,,,,, FVDE,,0,1
3699,Person,Lei Duan,,,,,,Static Hymn,,0,2
3700,Person,Yan Kong,,,,,,,,0,1
3701,Person,Chao Jia,,,,,,,,0,1
3702,Person,Jun Zhu,,,,,,,,0,1
3703,Person,Wei Shi,,,,,,,,0,1
3704,Person,Qiang Xu,,,,,,,,0,7
3707,Person,Stacy Henderson,,,,,,,,0,4
3708,Person,John Brewer,,,,,,,,0,1
3712,Person,Fang Duan,,,,,,,,0,4
3713,Person,Yong Dai,,,,,,,,0,2
3714,Person,Chao Xiao,,,,,,,,0,4
3715,Person,Wei Lai,,,,,,,,0,1
3716,Person,Qiang Xie,,,,,,,,0,6
3717,Person,Albert Miller,,,,,,,,0,6
3720,Person,Tao Tang,,,,,,,,0,1
3722,Person,Nicole Newman,,,,,,,,0,1
3723,Person,Timothy Randolph,,,,,,,,0,1
3725,Person,Donato Mocenigo,,,,,,,,0,3
3728,Person,Théodore de la Chauvet,,,,,,,,0,1
3729,Person,Daniel Aubry,,,,,,,,0,2
3731,Person,Ming Wan,,,,,,Echo Dominion,,0,1
3732,Person,Qiang He,,,,,,,,0,2
3733,Person,Qiang Lai,,,,,,,,0,1
3735,Person,Qiang Zheng,,,,,,,,0,1
3736,Person,Fang Han,,,,,,,,0,1
3737,Person,Mary Boyd,,,,,,,,0,1
3738,Person,Gang Duan,,,,,,,,0,1
3739,Person,Wei Long,,,,,,,,0,1
3741,Person,Andrew Dawson,,,,,,,,0,5
3742,Person,David Wilcox,,,,,,,,0,14
3744,Person,Kimberly Weaver,,,,,,,,0,2
3745,Person,Elizabeth Shepherd,,,,,,,,0,3
3749,Person,Paul Contreras,,,,,,,,0,2
3751,Person,Imelda Zaguri,,,,,,YUNG DUSK,,0,4
3752,Person,Nanni Telesio,,,,,,,,0,6
3753,Person,Graziella Saffi,,,,,,,,0,9
3754,Person,Annetta Passalacqua,,,,,,,,0,9
3757,Person,Klaus-Werner Gierschner,,,,,,,,0,2
3758,Person,Mariusz Segebahn,,,,,,,,0,1
3760,Person,Min Long,,,,,,,,0,4
3761,Person,Gang Shao,,,,,,,,0,5
3762,Person,Xiulan Lin,,,,,,,,0,1
3763,Person,Qiang Yuan,,,,,,,,0,2
3764,Person,Wei Zhao,,,,,,,,0,6
3765,Person,Wei Xiong,,,,,,,,0,4
3767,Person,Rocío Rovira,,,,,,,,0,1
3768,Person,Plinio Ribas,,,,,,,,0,2
3769,Person,Ulises Gomila Morell,,,,,,,,0,1
3770,Person,Paca Ema Mosquera Cepeda,,,,,,,,0,1
3771,Person,Baudelio Naranjo Ríos,,,,,,,,0,1
3774,Person,Jun Yin,,,,,,,,0,4
3775,Person,Yang Cui,,,,,,,,0,6
3777,Person,Douglas Lewis,,,,,,,,0,3
3780,Person,Krzysztof Linda,,,,,,,,0,2
3781,Person,Janos Zimmer,,,,,,,,0,2
3783,Person,Li Xiong,,,,,,Spectral Canticle,,0,1
3784,Person,Yong Tan,,,,,,,,0,1
3785,Person,Yan Tao,,,,,,,,0,1
3788,Person,Jie Cao,,,,,,,,0,1
3789,Person,Xia Yuan,,,,,,,,0,1
3790,Person,Chao Chang,,,,,,,,0,1
3791,Person,Lei Hao,,,,,,,,0,2
3792,Person,Yong Shao,,,,,,,,0,2
3794,Person,Jennifer Flores,,,,,,,,0,1
3796,Person,Tao Luo,,,,,,,,0,1
3798,Person,Guiying Lai,,,,,,,,0,2
3799,Person,Xiulan Zhu,,,,,,,,0,1
3802,Person,Brett Terry,,,,,,,,0,2
3803,Person,Regina Beck,,,,,,,,0,1
3804,Person,Micheal Welch,,,,,,,,0,2
3805,Person,Michael Mccullough,,,,,,,,0,1
3807,Person,Jing Zhang,,,,,,,,0,3
3808,Person,Tao Zheng,,,,,,,,0,1
3809,Person,Yan Yan,,,,,,,,0,1
3810,Person,Ping Meng,,,,,,,,0,1
3811,Person,Xiuying Liu,,,,,,,,0,1
3812,Person,Fang Meng,,,,,,,,0,3
3814,Person,Qiang Feng,,,,,, The Ghost,,0,1
3815,Person,Brittney Rivera,,,,,,,,0,1
3816,Person,Daniel Kent,,,,,,,,0,2
3817,Person,Tommy Murphy,,,,,,,,0,1
3818,Person,Qiang Peng,,,,,,,,0,1
3820,Person,Melanie Jimenez,,,,,,,,0,13
3821,Person,Steven Buchanan,,,,,,,,0,6
3824,Person,Na Ma,,,,,,,,0,3
3825,Person,Min Cui,,,,,,,,0,3
3827,Person,Yong Deng,,,,,,,,0,3
3829,Person,Li Zou,,,,,,,,0,1
3830,Person,Xiuying Du,,,,,,,,0,1
3831,Person,Chao Tang,,,,,,,,0,2
3832,Person,Gang Yin,,,,,,,,0,1
3833,Person,Wei Chang,,,,,,,,0,3
3834,Person,Gang Zhang,,,,,,,,0,1
3835,Person,Tao Lei,,,,,,,,0,4
3836,Person,Na Zou,,,,,,,,0,1
3838,Person,Xiuying Wan,,,,,,,,0,1
3839,Person,Tao Gu,,,,,,,,0,2
3840,Person,Qiang Feng,,,,,,,,0,1
3841,Person,Li Jin,,,,,,,,0,5
3842,Person,Na Shen,,,,,,,,0,1
3843,Person,Fang Jia,,,,,,,,0,6
3845,Person,Peter Hughes,,,,,,,,0,1
3846,Person,Sylvia Watson,,,,,,,,0,4
3847,Person,Joseph Luna,,,,,,,,0,5
3848,Person,Katherine Flores,,,,,,,,0,1
3849,Person,Wayne Malone,,,,,,,,0,4
3851,Person,Mary Thompson,,,,,,,,0,2
3852,Person,Marissa Evans,,,,,,,,0,1
3853,Person,James Valentine,,,,,,,,0,2
3854,Person,Marina Boucsein,,,,,,,,0,1
3857,Person,Pihu Gulati,,,,,,,,0,5
3860,Person,Folkert Schmidtke,,,,,,Abyssal Cadence,,0,2
3861,Person,Matthäus Ladeck,,,,,,,,0,4
3863,Person,Sébastien Delaunay,,,,,,,,0,3
3864,Person,Matthieu Le Roux,,,,,,,,0,3
3866,Person,Yan Liu,,,,,,,,0,4
3867,Person,Jun Xue,,,,,,,,0,4
3868,Person,Xiulan Lu,,,,,,,,0,4
3870,Person,Larry Rogers,,,,,, $PIRIT,,0,1
3871,Person,Jennifer Duarte,,,,,,,,0,1
3872,Person,James Price,,,,,,,,0,1
3873,Person,Bailey Ewing,,,,,,,,0,2
3874,Person,Billy Green,,,,,,,,0,1
3877,Person,Wei Tan,,,,,,Waytawn,,0,1
3878,Person,Li Wang,,,,,,,,0,2
3880,Person,Gang Huang,,,,,,,,0,1
3882,Person,Juan Zhou,,,,,,,,0,1
3883,Person,Yang Zhao,,,,,,,,0,2
3886,Person,Lindsey Diaz,,,,,,Blake Austin,,0,1
3887,Person,Tao Yin,,,,,,,,0,2
3888,Person,Xiuying Lu,,,,,,,,0,1
3889,Person,Qiang Sun,,,,,,,,0,2
3890,Person,Yan Dai,,,,,,,,0,1
3892,Person,Ming Liu,,,,,,,,0,2
3893,Person,Tao Du,,,,,,,,0,4
3894,Person,Yan Yan,,,,,,,,0,5
3895,Person,Yoko Fujita,,,,,,,,0,7
3897,Person,Arkadiusz Flisiak,,,,,,,,0,2
3899,Person,Tao Cai,,,,,,,,0,2
3900,Person,Yong Fu,,,,,,,,0,2
3901,Person,Juan Zhu,,,,,,,,0,1
3902,Person,Juan Fu,,,,,,,,0,1
3905,Person,Kenneth Ruiz,,,,,,,,0,2
3906,Person,Alejandro Brown,,,,,,,,0,1
3910,Person,Yui Kondo,,,,,,,,0,2
3911,Person,Kaori Kobayashi,,,,,,,,0,1
3914,Person,Gang Zhou,,,,,, The Element,,0,1
3915,Person,Xiuying Deng,,,,,,,,0,3
3916,Person,Jing Zhu,,,,,,,,0,1
3918,Person,Jacqueline Bowen,,,,,, Vapor Saint,,0,2
3919,Person,Jason Miller,,,,,,,,0,1
3920,Person,William Diaz,,,,,,,,0,1
3921,Person,Brooke Robinson,,,,,,,,0,1
3922,Person,Stephen Vazquez,,,,,,,,0,2
3924,Person,Xia Tian,,,,,,,,0,1
3925,Person,Ping Hou,,,,,,,,0,1
3926,Person,Yong Gu,,,,,,,,0,2
3927,Person,Xia Hao,,,,,,,,0,1
3928,Person,Jun Mo,,,,,,,,0,1
3929,Person,Xia Song,,,,,,,,0,2
3930,Person,Guiying Peng,,,,,,,,0,1
3933,Person,Ming Yang,,,,,,,,0,1
3934,Person,Li Tian,,,,,,,,0,1
3935,Person,Ping Wu,,,,,,,,0,2
3936,Person,Tao Li,,,,,,,,0,2
3937,Person,Lei Zheng,,,,,,,,0,3
3938,Person,Min Chen,,,,,,,,0,4
3940,Person,Chris Meyer,,,,,,Halogen Rapture,,0,1
3941,Person,Adam Hanna,,,,,,,,0,1
3942,Person,Molly Williams,,,,,,,,0,1
3943,Person,Min Qiu,,,,,,,,0,1
3944,Person,Sabrina Mcmahon,,,,,,,,0,1
3945,Person,Yong Mao,,,,,,,,0,1
3946,Person,Marie Flores,,,,,,,,0,1
3947,Person,Aaron Conway,,,,,,,,0,1
3948,Person,Melanie Fisher,,,,,,,,0,2
3952,Person,Lei Lai,,,,,,,,0,1
3953,Person,Ping Dong,,,,,,,,0,1
3954,Person,Qiang Xia,,,,,,,,0,1
3955,Person,Monica Blevins,,,,,,,,0,1
3957,Person,Juan Qiao,,,,,,,,0,1
3958,Person,Na Ma,,,,,,,,0,3
3959,Person,Jun Jin,,,,,,,,0,1
3960,Person,Qiang Song,,,,,,,,0,2
3961,Person,Xiulan Ren,,,,,,,,0,1
3963,Person,Christina Mendoza,,,,,, King XIII,,0,2
3964,Person,Brittany Mcguire,,,,,,,,0,4
3967,Person,Jessica Stafford,,,,,, R.O. Santos,,0,4
3968,Person,Lisa Jones,,,,,,,,0,4
3969,Person,Daniel Roberts,,,,,,,,0,2
3970,Person,Margaret Sanchez,,,,,,,,0,2
3973,Person,Fang Luo,,,,,,,,0,1
3974,Person,Guiying Yang,,,,,,,,0,1
3975,Person,Chao Lu,,,,,,,,0,2
3976,Person,Lei Tang,,,,,,,,0,1
3977,Person,Ping Chang,,,,,,,,0,1
3979,Person,Matilda Zarlino,,,,,,,,0,2
3980,Person,Dina Borroni,,,,,,,,0,3
3981,Person,Travis Tucker,,,,,,,,0,1
3982,Person,Pierangelo Papafava,,,,,,,,0,2
3983,Person,Joseph Figueroa,,,,,,,,0,2
3987,Person,Xiulan Fang,,,,,,,,0,2
3988,Person,Qiang Liu,,,,,,,,0,3
3989,Person,Jun Qiao,,,,,,,,0,2
3990,Person,Ming Huang,,,,,,,,0,5
3992,Person,Yang Wu,,,,,,,,0,1
3994,Person,Wei Su,,,,,, Alex Stone,,0,1
3995,Person,Wei Yang,,,,,,,,0,1
3996,Person,Yang Pan,,,,,,,,0,2
3997,Person,Guiying Kong,,,,,,,,0,1
3998,Person,Mark Nichols,,,,,,,,0,2
3999,Person,Naoko Miura,,,,,,,,0,1
4000,Person,Gang Shi,,,,,,,,0,1
4004,Person,Xiulan Lu,,,,,,,,0,1
4005,Person,Min Tao,,,,,,,,0,1
4007,Person,John Ramirez,,,,,,,,0,5
4009,Person,Christopher Thomas,,,,,,,,0,4
4010,Person,Laure du Hebert,,,,,,,,0,5
4011,Person,Nathalie Legrand,,,,,,,,0,4
4015,Person,Vitali Rogner,,,,,,Echoa,,0,3
4016,Person,Serafina Vives-Somoza,,,,,,,,0,1
4017,Person,Gunhild Oderwald,,,,,,,,0,1
4018,Person,Paolo Gotthard,,,,,,,,0,1
4019,Person,Valerij Bonbach,,,,,,,,0,1
4020,Person,Liesel Aumann,,,,,,,,0,1
4021,Person,Eva-Maria Killer,,,,,,,,0,2
4024,Person,Margherita Giammusso,,,,,,,,0,1
4025,Person,Ida Vigliotti,,,,,,,,0,2
4026,Person,Amedeo Mimun,,,,,,,,0,1
4027,Person,Pina Garrone,,,,,,,,0,1
4030,Person,Li He,,,,,,,,0,2
4031,Person,Ping Fu,,,,,,,,0,1
4032,Person,Guiying Gao,,,,,,,,0,2
4033,Person,Xiuying Jin,,,,,,,,0,2
4035,Person,Fang Ren,,,,,, Aria Snow,,0,3
4036,Person,Jun Hu,,,,,,,,0,1
4037,Person,Juan Peng,,,,,,,,0,2
4039,Person,Min Xue,,,,,,,,0,1
4040,Person,Xiulan Qin,,,,,,,,0,1
4041,Person,Wei He,,,,,,,,0,1
4042,Person,Xiuying Qiu,,,,,,,,0,2
4043,Person,Kelly Castro,,,,,,,,0,2
4044,Person,Erika Ruiz,,,,,,,,0,1
4045,Person,Yan Tang,,,,,,,,0,2
4047,Person,Qiang Shen,,,,,,,,0,1
4048,Person,Fang Yan,,,,,,,,0,1
4049,Person,Dora Säuberlich,,,,,,,,0,1
4050,Person,Na Ren,,,,,,,,0,1
4052,Person,Xiulan Wan,,,,,,,,0,1
4053,Person,Wei Luo,,,,,,,,0,1
4054,Person,Chao Dai,,,,,,,,0,2
4056,Person,Lei Pan,,,,,,,,0,1
4057,Person,Qiang Zou,,,,,,,,0,3
4058,Person,Xiuying Qiu,,,,,,,,0,3
4060,Person,Leonard Dudley,,,,,,YNT BOSS (Young & Timeless),,0,1
4061,Person,Patricia Johnson,,,,,,,,0,1
4062,Person,Lisa Page,,,,,,,,0,1
4063,Person,Brittany Kelly,,,,,,,,0,2
4064,Person,Christopher Roberts,,,,,,,,0,3
4065,Person,Gary Torres,,,,,,,,0,1
4066,Person,Gregory Porter,,,,,,,,0,1
4070,Person,Michel Pichon,,,,,,,,0,1
4072,Person,Juan Xue,,,,,,,,0,2
4073,Person,Patricia Hardy,,,,,,,,0,7
4074,Person,Jing Liang,,,,,,,,0,3
4075,Person,Xia Du,,,,,,,,0,6
4076,Person,Leslie Mathis,,,,,,,,0,5
4078,Person,Meagan Hendrix,,,,,,,,0,1
4079,Person,Chao Wan,,,,,,,,0,2
4080,Person,Yan Lu,,,,,,,,0,1
4081,Person,Yan Xiao,,,,,,,,0,1
4082,Person,Ming Hu,,,,,,,,0,1
4083,Person,Min Yi,,,,,,,,0,2
4086,Person,Brenda Boyd,,,,,,,,0,1
4087,Person,Theresa Johnson,,,,,,,,0,1
4088,Person,Michael Johnson,,,,,,,,0,1
4089,Person,Colton Williams,,,,,,,,0,2
4091,Person,Joan Brown,,,,,,,,0,1
4092,Person,Brian Hughes,,,,,,,,0,6
4093,Person,Jerry Johnson,,,,,,,,0,2
4096,Person,Tao Wen,,,,,,,,0,4
4097,Person,Courtney Carroll,,,,,,,,0,2
4098,Person,Guiying Liao,,,,,,,,0,9
4101,Person,Sahil Basak,,,,,,,,0,1
4102,Person,Anika Behl,,,,,,,,0,1
4103,Person,Nakul Agarwal,,,,,,,,0,2
4106,Person,Élise Moreno,,,,,,,,0,2
4108,Person,Tyler Watson,,,,,,,,0,3
4109,Person,Jason Green,,,,,,,,0,3
4110,Person,Christina Dalton,,,,,,,,0,1
4113,Person,Ping Song,,,,,,,,0,2
4114,Person,Juan Xia,,,,,,,,0,1
4115,Person,George Gutierrez,,,,,,,,0,1
4116,Person,Tao Tao,,,,,,,,0,1
4118,Person,Timothy Elliott,,,,,,,,0,2
4119,Person,Jun Luo,,,,,,,,0,1
4121,Person,Guiying Bai,,,,,,,,0,3
4124,Person,Yang Zhao,,,,,,,,0,2
4125,Person,Tao Zhang,,,,,,,,0,6
4127,Person,William Carter,,,,,, Jade,,0,1
4128,Person,Michael Pratt,,,,,,,,0,1
4129,Person,Lisa Shaw,,,,,,,,0,1
4130,Person,Mark Barr,,,,,,,,0,1
4131,Person,Kelsey Hernandez,,,,,,,,0,11
4132,Person,Jonathan Avila,,,,,,,,0,1
4133,Person,Lori Williams,,,,,,,,0,1
4134,Person,Dwayne Wilson,,,,,,,,0,6
4137,Person,Gang Peng,,,,,,,,0,1
4138,Person,Qiang Liu,,,,,,,,0,1
4139,Person,Audrey Gray,,,,,,,,0,1
4141,Person,Ping Zhong,,,,,,,,0,5
4142,Person,Angelica Reid,,,,,,,,0,2
4143,Person,Ping Du,,,,,,,,0,2
4144,Person,Yang Liao,,,,,,,,0,4
4145,Person,Yan Liang,,,,,,,,0,5
4146,Person,Yong Zeng,,,,,,,,0,4
4147,Person,Andrew Savage,,,,,,,,0,3
4149,Person,Juan Johnson,,,,,,,,0,5
4150,Person,Laurie Anderson,,,,,,,,0,2
4152,Person,Jared Snow,,,,,,,,0,1
4153,Person,Yang Qiao,,,,,,,,0,1
4154,Person,Xiuying Long,,,,,,,,0,3
4156,Person,Evelyn Banks,,,,,,Mirrored Prophecy,,0,2
4157,Person,Sarah Banks,,,,,,,,0,1
4158,Person,Amanda Byrd,,,,,,,,0,1
4159,Person,Jennifer Hart,,,,,,,,0,1
4160,Person,John Pitts,,,,,,,,0,3
4161,Person,Frederick Hicks,,,,,,,,0,2
4162,Person,Kari Warren,,,,,,,,0,1
4163,Person,Gregory Patton,,,,,,,,0,1
4164,Person,Shelby Contreras,,,,,,,,0,2
4168,Person,Jeremi Kazberuk,,,,,,,,0,2
4170,Person,Na Zhu,,,,,,,,0,2
4171,Person,Yong Yao,,,,,,,,0,7
4173,Person,Fang Chen,,,,,,,,0,2
4174,Person,Ming Jia,,,,,,,,0,1
4175,Person,Lei Zhu,,,,,,,,0,1
4176,Person,Tao Yin,,,,,,,,0,3
4179,Person,Eugene Turner,,,,,,,,0,2
4180,Person,Jamie Rodgers,,,,,,,,0,1
4181,Person,Xiulan Xue,,,,,,,,0,7
4182,Person,Juan Ding,,,,,,,,0,1
4184,Person,Chao Yan,,,,,,,,0,1
4185,Person,Na Ren,,,,,,,,0,9
4189,Person,Artur Nurkiewicz,,,,,,,,0,6
4191,Person,Gianmarco Verga,,,,,,,,0,1
4192,Person,Nino Canova-Esposito,,,,,,,,0,2
4195,Person,Holly Garcia,,,,,,,,0,2
4196,Person,Min Lei,,,,,,,,0,2
4197,Person,Na Gu,,,,,,,,0,1
4198,Person,David Moore,,,,,,,,0,1
4199,Person,Jun Shao,,,,,,,,0,1
4200,Person,Jeremy Watkins,,,,,,,,0,1
4201,Person,Na Hao,,,,,,,,0,2
4202,Person,Candice Avila,,,,,,,,0,1
4203,Person,Tao Yu,,,,,,,,0,1
4205,Person,Janna Holt,,,,,,,,0,2
4206,Person,Amelie Roht,,,,,,,,0,1
4209,Person,Justin Wagner,,,,,,,,0,2
4210,Person,Barbara Mckee,,,,,,,,0,6
4211,Person,Gang Mao,,,,,,,,0,1
4213,Person,Anna Coleman,,,,,,,,0,2
4214,Person,Carrie Pace,,,,,,,,0,1
4215,Person,Deborah Odonnell,,,,,,,,0,1
4217,Person,Qiang Du,,,,,,,,0,2
4218,Person,Min Chen,,,,,,,,0,1
4219,Person,Lei Fan,,,,,,,,0,2
4220,Person,Jing Shi,,,,,,,,0,3
4223,Person,Warren Fleming,,,,,, Cipher,,0,1
4224,Person,Mackenzie Greene,,,,,,,,0,1
4225,Person,Nancy Mitchell,,,,,,,,0,1
4226,Person,Mary Combs,,,,,,,,0,1
4227,Person,Ashley Robinson,,,,,,,,0,1
4230,Person,Ivana Bains,,,,,,,,0,2
4231,Person,Jonathan Poole,,,,,,,,0,11
4234,Person,Chao Yao,,,,,,The Lunar Manifesto,,0,1
4235,Person,Xia Hou,,,,,,,,0,1
4236,Person,Jun Yang,,,,,,,,0,2
4237,Person,Min Han,,,,,,,,0,4
4238,Person,Jing Tang,,,,,,,,0,1
4240,Person,Frau Melissa Neuschäfer,,,,,, Grace,,0,2
4241,Person,Margrit Stiffel,,,,,,,,0,2
4242,Person,Gerold Mangold,,,,,,,,0,3
4244,Person,Lei Bai,,,,,,,,0,3
4245,Person,Ping Zhou,,,,,,,,0,2
4246,Person,Juan Mo,,,,,,,,0,2
4247,Person,Li Gu,,,,,,,,0,2
4248,Person,Ming Mao,,,,,,,,0,2
4251,Person,Justin Thomas,,,,,,,,0,2
4252,Person,Saira Bose,,,,,,,,0,1
4254,Person,Juan Xia,,,,,,,,0,1
4255,Person,Guiying Zhou,,,,,,,,0,6
4256,Person,Ming Ding,,,,,,,,0,5
4257,Person,Xiulan Zhao,,,,,,,,0,4
4258,Person,Lei Fu,,,,,,,,0,6
4259,Person,Jie Tao,,,,,,,,0,9
4262,Person,Jacob Orr,,,,,, Silver Crane,,0,2
4263,Person,Amy Conway,,,,,,,,0,1
4264,Person,Kelly Jackson,,,,,,,,0,1
4265,Person,Christopher Jones,,,,,,,,0,1
4266,Person,Daniel Johnson,,,,,,,,0,2
4267,Person,Mary Lewis,,,,,,,,0,1
4268,Person,Ashley Logan,,,,,,,,0,1
4272,Person,John Hayes,,,,,,,,0,3
4274,Person,Indrans Vyas,,,,,,,,0,1
4275,Person,Gokul Kapur,,,,,,,,0,1
4276,Person,Saira Kala,,,,,,,,0,2
4277,Person,Riaan Kalla,,,,,,,,0,2
4278,Person,Dishani Sundaram,,,,,,,,0,2
4282,Person,Becky Walters,,,,,,,,0,6
4284,Person,Tarini Hans,,,,,,,,0,11
4285,Person,Navya Sastry,,,,,,,,0,15
4286,Person,Suhana Din,,,,,,,,0,1
4287,Person,Kashvi Dhillon,,,,,,,,0,9
4289,Person,Xiuying Ye,,,,,,,,0,1
4290,Person,Gang Hu,,,,,,,,0,3
4291,Person,Tao Meng,,,,,,,,0,3
4292,Person,Jing Qiu,,,,,,,,0,1
4295,Person,Wei Lei,,,,,,,,0,1
4296,Person,Yong Ma,,,,,,,,0,2
4297,Person,Na Zeng,,,,,,,,0,2
4298,Person,Qiang Yuan,,,,,,,,0,3
4300,Person,Pamela Johnson,,,,,,,,0,3
4301,Person,Na Feng,,,,,,,,0,1
4302,Person,Guiying Tao,,,,,,,,0,1
4303,Person,Xiuying Cai,,,,,,,,0,1
4304,Person,Jun Liu,,,,,,,,0,2
4305,Person,Juan Xiao,,,,,,,,0,1
4307,Person,Juan Hu,,,,,,,,0,1
4308,Person,Francis Kaufman,,,,,,,,0,1
4309,Person,Wei Cao,,,,,,,,0,2
4310,Person,Na Qiu,,,,,,,,0,1
4311,Person,Xia Cai,,,,,,,,0,1
4312,Person,Jun Shen,,,,,,,,0,1
4314,Person,Julita Łaciak,,,,,,,,0,1
4315,Person,Gaja Powierża,,,,,,,,0,1
4317,Person,Juan Ding,,,,,,,,0,4
4318,Person,Ming Liang,,,,,,,,0,2
4319,Person,Xiulan Tao,,,,,,,,0,4
4320,Person,Ming Tian,,,,,,,,0,4
4323,Person,Lei Du,,,,,,,,0,1
4324,Person,Xiulan Dong,,,,,,,,0,1
4325,Person,Yong Qian,,,,,,,,0,1
4326,Person,Chao Wang,,,,,,,,0,1
4327,Person,Jing Kang,,,,,,,,0,3
4329,Person,Ming Dai,,,,,,,,0,2
4330,Person,Na Chen,,,,,,,,0,1
4333,Person,Klara Bisaga,,,,,,,,0,3
4336,Person,Julian Biegała,,,,,,,,0,3
4338,Person,Kathleen Fowler,,,,,,,,0,1
4339,Person,Timothy Haley,,,,,,,,0,1
4340,Person,Richard Kaiser,,,,,,,,0,1
4343,Person,Ping Yuan,,,,,,,,0,2
4344,Person,Jun Mao,,,,,,,,0,4
4345,Person,Jason Brown,,,,,,,,0,2
4346,Person,Fang Ding,,,,,,,,0,2
4347,Person,Tao Ye,,,,,,,,0,7
4349,Person,Zoé-Agnès Delaunay,,,,,,,,0,5
4350,Person,Thibault Hardy,,,,,,,,0,3
4351,Person,Alfred Thibault,,,,,,,,0,6
4353,Person,Yang Mo,,,,,,,,0,1
4354,Person,Ping Wu,,,,,,,,0,3
4355,Person,Ping Peng,,,,,,,,0,5
4356,Person,Xia Jia,,,,,,,,0,10
4358,Person,Xia Du,,,,,,,,0,2
