artist_id,debut_year,latest_year,total_works,notable_works,first_notoriety,last_notoriety,genre_diversity,notoriety_lag,career_span,is_performer,is_recent_debut,recent_notable_works,outbound_influence,years_since_notoriety,notoriety_recency_score,collab_with_popular_count,recent_collab_count,collab_growth_rate,recent_inbound_influence,genre_alignment_score,prestige_label_count,prestige_group_count,prestige_score,influenced_by_popular_score,role_diversity,of_alignment,id,name,stage_name,display_name
4398,2029,2029,1,1,2029,2029,1,0,0,True,True,0,2,11,0.0,3,0,0.0,0,0,1,0,1,0,2,2,4398.0,Na Ren,,Na Ren
4401,2013,2029,3,3,,,3,,16,True,False,0,8,,0.0,2,0,0.9585492227979274,0,0,4,0,4,1,2,0,4401.0,Malwina Penar,,Malwina Penar
4403,2013,2028,4,4,,,3,,15,True,False,0,10,,0.0,3,0,1.4526627218934913,0,0,6,0,6,1,1,0,4403.0,Mariah Ramirez,,Mariah Ramirez
4407,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,1,0,2,0,2,0,1,0,4407.0,Kimberly Fernandez,,Kimberly Fernandez
4412,1991,2026,9,9,,,4,,35,True,False,0,9,,0.0,3,0,0.13440860215053763,0,0,6,0,6,0,3,0,4412.0,Yuta Tanaka,,Yuta Tanaka
4416,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,4,0,0.0,0,0,2,0,2,0,2,0,4416.0,Jun Pan,,Jun Pan
4417,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,4,0,0.0,0,0,2,0,2,0,2,0,4417.0,Li Hou,,Li Hou
4418,2007,2027,6,6,,,5,,20,True,False,0,8,,0.0,7,0,0.7039563437926328,0,0,2,0,2,0,2,1,4418.0,Jun Fang,,Jun Fang
4419,2007,2029,4,4,2007,2007,3,0,22,True,False,0,6,33,0.0,6,0,0.7190721649484538,0,0,5,0,5,1,1,0,4419.0,Meike van Boven,,Meike van Boven
4422,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4422.0,Lei Cao,,Lei Cao
4423,2026,2029,2,2,,,2,,3,True,True,0,7,,0.0,1,0,1.3333333333333333,0,0,1,0,1,1,1,0,4423.0,Fang Dong,,Fang Dong
4424,2026,2029,2,2,,,2,,3,True,True,0,7,,0.0,1,0,1.3333333333333333,0,0,1,0,1,1,1,0,4424.0,Na Chang,,Na Chang
4426,2000,2000,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,4426.0,Thierry Labbé,,Thierry Labbé
4428,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4428.0,Samuel Graham,,Samuel Graham
4431,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4431.0,Janet Parks,,Janet Parks
4433,2005,2017,3,3,2007,2007,2,2,12,True,False,0,3,33,0.0,2,0,0.29032258064516137,0,0,1,0,1,2,2,0,4433.0,Dhanuk Hari, Marble Wolf, Marble Wolf
4434,2007,2026,3,3,2007,2007,2,0,19,True,False,0,6,33,0.0,2,0,0.21033210332103322,0,0,1,0,1,4,2,0,4434.0,Hansh Sidhu,Evoque,Evoque
4435,2005,2005,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,4435.0,Yakshit Toor,,Yakshit Toor
4437,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,2,0,0.0,0,0,2,0,2,0,1,0,4437.0,Gabriel Ferreira-Gillet,,Gabriel Ferreira-Gillet
4438,2010,2020,3,1,,,3,,10,True,False,0,1,,0.0,3,0,1.3,0,0,2,0,2,0,1,0,4438.0,William Roux,,William Roux
4439,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,2,0,0.0,0,0,2,0,2,0,2,0,4439.0,Tiffany Lee,,Tiffany Lee
4440,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,2,0,0.0,0,0,2,0,2,0,1,0,4440.0,Arthur Ollivier,,Arthur Ollivier
4441,2020,2020,2,1,,,2,,0,True,False,0,0,,0.0,2,0,0.0,0,0,2,0,2,0,1,0,4441.0,Maurice Mathieu,,Maurice Mathieu
4442,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,2,0,0.0,0,0,2,0,2,0,1,0,4442.0,Lucie Prévost du Rousset,,Lucie Prévost du Rousset
4443,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,2,0,0.0,0,0,2,0,2,0,1,0,4443.0,Alphonse-Jacques Ledoux,,Alphonse-Jacques Ledoux
4444,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,2,0,0.0,0,0,2,0,2,0,1,0,4444.0,Milo Badoer,,Milo Badoer
4445,2017,2027,5,4,2017,2024,4,0,10,True,False,0,5,16,0.0,6,0,1.8620689655172413,0,0,3,1,4,1,1,0,4445.0,Arnaude Joseph-Lacombe,,Arnaude Joseph-Lacombe
4446,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,2,0,0.0,0,0,2,0,2,0,1,0,4446.0,Adrien Boulay,,Adrien Boulay
4449,1975,1994,2,2,,,2,,19,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4449.0,Yang Mo,,Yang Mo
4450,1975,1975,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4450.0,Ping Jiang,,Ping Jiang
4454,2013,2013,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,1,0,1,0,1,0,1,0,4454.0,Robert Allen,,Robert Allen
4455,2013,2013,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,1,0,1,0,1,0,1,0,4455.0,Lei Fang,,Lei Fang
4456,2013,2029,2,2,2029,2029,2,16,16,True,False,0,1,11,0.0,2,0,0.25,1,0,2,0,2,0,1,0,4456.0,Yang Chang,,Yang Chang
4460,2013,2013,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4460.0,Na Shao,,Na Shao
4461,2013,2022,2,2,,,2,,9,True,False,0,0,,0.0,0,0,0.2222222222222222,0,0,1,0,1,0,1,0,4461.0,Ping Cao,,Ping Cao
4462,2013,2022,2,2,,,2,,9,True,False,0,0,,0.0,0,0,0.2222222222222222,0,0,1,0,1,0,2,0,4462.0,Li Xue,,Li Xue
4463,2013,2022,2,2,,,2,,9,True,False,0,0,,0.0,0,0,0.2222222222222222,0,0,1,0,1,0,1,0,4463.0,Juan Pan,,Juan Pan
4465,2017,2032,5,5,2026,2026,4,9,15,True,False,1,6,14,0.0,0,0,0.8716216216216216,0,0,5,0,5,0,2,1,4465.0,Qiang Song,,Qiang Song
4467,2028,2029,2,2,,,2,,1,True,True,0,3,,0.0,0,0,1.0,0,0,1,0,1,0,1,0,4467.0,Gang Zhao,,Gang Zhao
4468,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4468.0,Xiulan Cheng,,Xiulan Cheng
4469,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4469.0,Tao Dong,,Tao Dong
4470,2028,2029,2,2,,,2,,1,True,True,0,3,,0.0,0,0,1.0,0,0,1,0,1,0,2,0,4470.0,Min Hou,,Min Hou
4473,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4473.0,Lori Montgomery,,Lori Montgomery
4475,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4475.0,Chantal Gomes,,Chantal Gomes
4477,2027,2027,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4477.0,Marisa Tresoldi,,Marisa Tresoldi
4478,2020,2027,2,2,,,2,,7,True,False,0,1,,0.0,0,0,0.0,1,0,1,0,1,0,2,0,4478.0,Vanessa Trevisani,,Vanessa Trevisani
4479,2027,2027,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4479.0,Victoria Carpaccio,,Victoria Carpaccio
4483,1987,2013,4,4,,,2,,26,True,False,0,5,,0.0,0,0,0.0,0,0,3,0,3,0,3,0,4483.0,Catherine Prévost,,Catherine Prévost
4485,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4485.0,Gang Deng,,Gang Deng
4486,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4486.0,Jing Lei,,Jing Lei
4487,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,2,0,4487.0,Jing Lin,,Jing Lin
4490,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4490.0,Kathryn Mcknight,,Kathryn Mcknight
4491,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4491.0,Ping Song,,Ping Song
4494,2010,2018,3,3,,,2,,8,True,False,0,5,,0.0,0,0,0.34210526315789475,0,0,2,0,2,0,2,0,4494.0,Thomas Harrison,,Thomas Harrison
4495,2017,2018,2,2,,,1,,1,True,False,0,4,,0.0,1,0,1.0,0,0,2,0,2,0,2,0,4495.0,Michelle Davis,,Michelle Davis
4500,2023,2030,2,2,,,2,,7,True,False,1,9,,0.0,2,0,0.2857142857142857,0,0,1,0,1,2,2,0,4500.0,Emily Raymond,,Emily Raymond
4502,2007,2007,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,4502.0,Kimberly Alvarez,,Kimberly Alvarez
4503,2023,2026,4,4,2023,2026,3,0,3,True,False,0,11,14,0.0,5,0,2.6666666666666665,0,0,3,1,4,3,1,0,4503.0,Fredo Grossi,,Fredo Grossi
4504,2024,2024,1,1,,,1,,0,True,False,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4504.0,Charles Delahaye,,Charles Delahaye
4506,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4506.0,Jose Manuel Quintana Borrell,,Jose Manuel Quintana Borrell
4507,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4507.0,Alix Chevallier,,Alix Chevallier
4508,2026,2028,2,2,,,1,,2,True,True,0,2,,0.0,0,0,1.5,0,0,1,0,1,1,2,0,4508.0,Edward Siering,,Edward Siering
4514,2027,2027,1,1,2027,2027,1,0,0,True,True,0,1,13,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4514.0,Kelly Clayton,,Kelly Clayton
4519,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,2,0,4519.0,Rodolfo Cutuli, Crimson Vale, Crimson Vale
4521,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4521.0,Renata Parpinel,,Renata Parpinel
4522,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4522.0,Giuliano Anastasi,,Giuliano Anastasi
4523,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4523.0,Arthur Colas,,Arthur Colas
4524,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4524.0,Luciano Maderna,,Luciano Maderna
4525,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4525.0,Rosario Pujadas Barceló,,Rosario Pujadas Barceló
4526,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4526.0,Paola Condoleo,,Paola Condoleo
4527,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4527.0,Benvenuto Castiglione-Pulci,,Benvenuto Castiglione-Pulci
4529,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4529.0,Bartolomeo Castellitto-Gritti,,Bartolomeo Castellitto-Gritti
4531,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4531.0,Terri Thomas,,Terri Thomas
4535,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,2,0,0.0,0,0,2,0,2,0,1,0,4535.0,Kelsey Martinez,TRU VZN (True Vision),TRU VZN (True Vision)
4536,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,2,0,0.0,0,0,2,0,2,0,1,0,4536.0,Amy Coleman,,Amy Coleman
4537,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,2,0,0.0,0,0,2,0,2,0,1,0,4537.0,Elizabeth Newton PhD,,Elizabeth Newton PhD
4539,2018,2018,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4539.0,Jorge Ross,,Jorge Ross
4542,2023,2023,1,1,,,1,,0,True,False,0,4,,0.0,0,0,0.0,0,0,2,0,2,1,1,0,4542.0,Anne Miles,DRAE 5000,DRAE 5000
4543,2023,2023,1,1,,,1,,0,True,False,0,4,,0.0,0,0,0.0,0,0,2,0,2,1,2,0,4543.0,Jun Liang,,Jun Liang
4545,2022,2023,2,2,,,1,,1,True,False,0,4,,0.0,0,0,3.0,0,0,2,0,2,1,1,0,4545.0,Gang Wan,,Gang Wan
4546,2023,2023,1,1,,,1,,0,True,False,0,4,,0.0,0,0,0.0,0,0,2,0,2,1,1,0,4546.0,Ping Lai,,Ping Lai
4549,2020,2020,1,1,2020,2020,1,0,0,True,False,0,2,20,0.0,1,0,0.0,0,0,1,0,1,1,1,0,4549.0,Ping Li,,Ping Li
4550,2007,2026,5,5,2007,2020,3,0,19,True,False,0,13,20,0.0,4,0,0.5921696574225122,0,0,4,0,4,4,3,0,4550.0,Aimée van Dijk,,Aimée van Dijk
4551,2007,2007,1,1,2007,2007,1,0,0,True,False,0,0,33,0.0,2,0,0.0,0,0,1,0,1,0,2,0,4551.0,Sander Veenstra,,Sander Veenstra
4553,2020,2020,1,1,2020,2020,1,0,0,True,False,0,2,20,0.0,1,0,0.0,0,0,1,0,1,1,1,0,4553.0,Tao Zeng,,Tao Zeng
4556,2014,2014,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,2,0,2,0,3,0,4556.0,Danny Craig,,Danny Craig
4558,2015,2015,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4558.0,Jun Yin,,Jun Yin
4560,2023,2023,1,0,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,2,0,4560.0,Michael Potts,,Michael Potts
4563,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,4563.0,Laura Cohen,,Laura Cohen
4566,2004,2012,4,4,,,3,,8,True,False,0,3,,0.0,4,0,1.06,0,0,2,1,3,0,1,2,4566.0,Nicola Bernetti,,Nicola Bernetti
4567,2004,2012,6,6,,,4,,8,True,False,0,5,,0.0,4,0,1.4566929133858268,0,0,2,1,3,0,2,3,4567.0,Vincentio Gentili,,Vincentio Gentili
4568,2004,2007,4,4,,,3,,3,True,False,0,2,,0.0,4,0,2.214285714285714,0,0,1,1,2,0,2,1,4568.0,Guglielmo Canetta,,Guglielmo Canetta
4569,2004,2012,6,6,,,4,,8,True,False,0,5,,0.0,4,0,1.4566929133858268,0,0,2,1,3,0,1,3,4569.0,Serena Lettiere,,Serena Lettiere
4572,2007,2025,3,3,,,3,,18,True,False,0,3,,0.0,2,0,0.32142857142857145,0,0,1,1,2,0,1,0,4572.0,Janna Jäkel,,Janna Jäkel
4573,2007,2025,3,3,,,3,,18,True,False,0,3,,0.0,2,0,0.32142857142857145,0,0,1,1,2,0,2,0,4573.0,Edit Hethur,,Edit Hethur
4574,2013,2025,2,2,,,2,,12,True,False,0,3,,0.0,3,0,0.25,0,0,1,1,2,0,2,0,4574.0,Margit Sölzer,,Margit Sölzer
4577,2024,2030,3,3,2024,2025,1,0,6,True,False,1,4,15,0.0,0,0,0.693548387096774,0,0,2,0,2,1,2,0,4577.0,Julie Reynolds, Quantum Drift, Quantum Drift
4578,2024,2024,1,1,2024,2024,1,0,0,True,False,0,0,16,0.0,1,0,0.0,0,0,1,0,1,0,1,0,4578.0,Arhaan Batta,Arhaan,Arhaan
4579,2024,2025,2,2,2024,2025,1,0,1,True,False,0,2,15,0.0,1,0,3.0,0,0,2,0,2,0,2,0,4579.0,Kathryn Ward,,Kathryn Ward
4580,2025,2030,2,2,2025,2025,1,0,5,True,True,1,4,15,0.0,1,0,0.4,0,0,2,0,2,1,1,0,4580.0,Heidi Allen,,Heidi Allen
4585,1983,1983,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4585.0,Cindy Smith,,Cindy Smith
4587,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,4587.0,Ashley Murphy,,Ashley Murphy
4588,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,4588.0,Kenneth West,,Kenneth West
4590,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,2,0,4590.0,Alex Ramsey,,Alex Ramsey
4591,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,4591.0,Fang Yang,,Fang Yang
4592,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,4592.0,Tao Xu,,Tao Xu
4594,2018,2018,1,1,,,1,,0,True,False,0,4,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,4594.0,Austin Adams,,Austin Adams
4595,2018,2018,1,1,,,1,,0,True,False,0,4,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,4595.0,Jeanette Wagner,,Jeanette Wagner
4597,2023,2027,2,1,,,2,,4,True,False,0,2,,0.0,0,0,0.5,0,0,1,0,1,0,2,0,4597.0,Juan Yao,,Juan Yao
4598,2023,2023,1,0,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4598.0,Stephanie Roberts,,Stephanie Roberts
4599,2023,2023,1,0,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4599.0,Yang Duan,,Yang Duan
4600,2023,2023,1,0,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4600.0,Xiuying Meng,,Xiuying Meng
4601,2023,2027,2,1,,,2,,4,True,False,0,2,,0.0,0,0,0.5,0,0,1,0,1,0,2,0,4601.0,Fang Zhou,,Fang Zhou
4603,2010,2010,1,1,,,1,,0,True,False,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,4603.0,Tammy Fields, Ruby Chase, Ruby Chase
4605,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,3,0,4605.0,Dorothée Rousset,,Dorothée Rousset
4608,2022,2028,5,5,,,3,,6,True,False,0,16,,0.0,5,0,2.6,0,0,5,1,6,1,2,0,4608.0,Wei Yuan,,Wei Yuan
4610,1997,1997,1,1,1997,1997,1,0,0,True,False,0,1,43,0.0,0,0,0.0,1,0,1,0,1,0,1,0,4610.0,Apolonia Chlebda,,Apolonia Chlebda
4611,1997,2010,2,2,1997,1997,2,0,13,True,False,0,2,43,0.0,1,0,0.15384615384615385,1,0,2,0,2,0,2,0,4611.0,Kamila Ornat,,Kamila Ornat
4616,2023,2023,1,1,2023,2023,1,0,0,True,False,0,1,17,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4616.0,Yong Feng,,Yong Feng
4620,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4620.0,Sherry Hernandez,,Sherry Hernandez
4621,2013,2013,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4621.0,Caitlin Allen,,Caitlin Allen
4625,2010,2026,2,2,,,1,,16,True,False,0,5,,0.0,0,0,0.125,0,0,2,0,2,0,2,0,4625.0,Ming Bai,,Ming Bai
4627,2020,2024,2,2,,,2,,4,True,False,0,8,,0.0,2,0,1.0,0,0,1,0,1,2,1,0,4627.0,Lukas Waltrade Walderade-van Dam,,Lukas Waltrade Walderade-van Dam
4628,2020,2026,2,2,,,2,,6,True,False,0,8,,0.0,2,0,0.6666666666666666,0,0,2,0,2,2,1,0,4628.0,Jurre Kunen,,Jurre Kunen
4629,2020,2026,2,2,,,2,,6,True,False,0,8,,0.0,2,0,0.6666666666666666,0,0,2,0,2,2,1,0,4629.0,Mila Hellevoort-Robbrechts Bruijne,,Mila Hellevoort-Robbrechts Bruijne
4630,2020,2024,2,2,,,2,,4,True,False,0,8,,0.0,2,0,1.0,0,0,1,0,1,2,2,0,4630.0,Duuk Schokman,,Duuk Schokman
4632,2003,2029,5,5,,,3,,26,True,False,0,11,,0.0,3,0,0.14497528830313014,0,0,2,0,2,1,1,0,4632.0,Tao Zeng,,Tao Zeng
4633,2013,2029,5,5,2027,2027,3,14,16,True,False,0,10,13,0.0,3,0,0.35929648241206036,0,0,4,0,4,1,1,0,4633.0,Juan Gong,,Juan Gong
4635,2010,2010,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4635.0,Min Zeng,,Min Zeng
4636,2010,2010,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4636.0,Jun Zhu,,Jun Zhu
4637,2010,2010,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4637.0,Lei He,,Lei He
4640,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,1,4640.0,Ashley Huang,,Ashley Huang
4641,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,1,4641.0,Alexandra King,,Alexandra King
4642,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,1,1,4642.0,Kirk Kemp,,Kirk Kemp
4643,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,1,2,1,4643.0,Jacob Romero,,Jacob Romero
4647,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4647.0,William Bates,,William Bates
4648,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4648.0,Brandy Chung PhD,,Brandy Chung PhD
4654,2014,2014,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,4654.0,Ming Zhou,,Ming Zhou
4656,2001,2014,2,2,,,1,,13,True,False,0,1,,0.0,1,0,0.0,0,0,4,0,4,0,1,0,4656.0,Tracy Lawson,,Tracy Lawson
4657,2000,2023,3,3,,,2,,23,True,False,0,1,,0.0,3,0,0.2109181141439206,0,0,4,0,4,1,3,0,4657.0,Li Zhao,,Li Zhao
4659,2023,2023,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4659.0,Katherine Stevens,,Katherine Stevens
4662,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,4,0,0.0,0,0,2,0,2,0,2,0,4662.0,Enzio Garibaldi,,Enzio Garibaldi
4663,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,4,0,0.0,0,0,2,0,2,0,2,0,4663.0,Lori Henderson,,Lori Henderson
4664,2023,2026,4,4,2023,2026,3,0,3,True,False,0,11,14,0.0,5,0,2.6666666666666665,0,0,3,1,4,3,2,0,4664.0,Antonietta Ceravolo-Condoleo,,Antonietta Ceravolo-Condoleo
4665,2006,2026,4,4,2023,2023,2,17,20,True,False,0,8,17,0.0,7,0,0.6217765042979945,0,0,4,1,5,2,2,0,4665.0,Gino Michelangeli,,Gino Michelangeli
4668,2000,2000,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,4668.0,Edwin Binner,,Edwin Binner
4669,2000,2000,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,4669.0,Ian Jüttner,,Ian Jüttner
4670,2000,2015,2,2,,,2,,15,True,False,0,2,,0.0,1,0,0.4,0,0,2,0,2,1,1,0,4670.0,Tony Rhodes,,Tony Rhodes
4671,2000,2000,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,4671.0,Hansjoachim Sager,,Hansjoachim Sager
4672,2000,2000,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,4672.0,Joseph Parsons,,Joseph Parsons
4676,2020,2025,2,2,,,2,,5,True,False,0,3,,0.0,2,0,0.8,0,0,3,0,3,0,1,0,4676.0,Nicholas Garcia,,Nicholas Garcia
4677,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,2,0,0.0,0,0,2,0,2,0,2,0,4677.0,Jie Fu,,Jie Fu
4678,2020,2025,3,3,2020,2020,3,0,5,True,False,0,3,20,0.0,1,0,0.8,0,0,3,0,3,0,2,0,4678.0,Jun Han,,Jun Han
4679,2020,2025,2,2,,,2,,5,True,False,0,3,,0.0,2,0,0.8,0,0,3,0,3,0,1,0,4679.0,Kristin Floyd,,Kristin Floyd
4681,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,2,0,0.0,0,0,1,0,1,0,1,0,4681.0,Erica Padilla,,Erica Padilla
4682,2020,2026,2,2,,,1,,6,True,False,0,5,,0.0,1,0,0.3333333333333333,0,0,2,0,2,0,3,0,4682.0,Amy Tate,,Amy Tate
4683,2020,2026,2,2,,,1,,6,True,False,0,5,,0.0,1,0,0.3333333333333333,0,0,2,0,2,0,2,0,4683.0,Laura Clark,,Laura Clark
4685,1994,1994,1,1,1994,1994,1,0,0,True,False,0,0,46,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4685.0,Ashley Castillo,,Ashley Castillo
4686,1994,1994,1,1,,,1,,0,True,False,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,4686.0,Kristina Gonzales,,Kristina Gonzales
4688,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4688.0,Karen Jackson,,Karen Jackson
4689,2020,2021,2,2,,,2,,1,True,False,0,2,,0.0,0,0,2.0,0,0,1,0,1,0,1,0,4689.0,William Coleman,,William Coleman
4691,2020,2021,2,2,,,2,,1,True,False,0,2,,0.0,0,0,2.0,0,0,1,0,1,0,1,0,4691.0,Kelli Williamson,,Kelli Williamson
4695,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4695.0,Xiuying Jin,Feral Psalm,Feral Psalm
4696,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4696.0,Qiang Xiang,,Qiang Xiang
4697,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,4697.0,Lei Yang,,Lei Yang
4699,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,4699.0,Qiang Yu,,Qiang Yu
